budget,id,original_language,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
15000000,33217,en,Diary of a Wimpy Kid,21.095489,19/03/2010,75700498,92,Released,Diary of a Wimpy Kid,5.9,355
15000000,132232,en,Mama,47.455148,17/01/2013,146497771,100,Released,Mama,6,1401
15000000,11153,en,National Lampoon's Vacation,22.838834,28/07/1983,61399552,98,Released,National Lampoon's Vacation,7.1,410
15000000,208134,en,Jackass Presents: Bad Grandpa,27.165222,22/10/2013,151831537,92,Released,Bad Grandpa,6,680
15000000,1165,en,The Queen,19.113278,15/09/2006,123384128,103,Released,The Queen,6.8,338
15000000,4011,en,Beetlejuice,58.553213,29/02/1988,73326666,92,Released,Beetlejuice,7.1,1444
15000000,17202,en,Why Did I Get Married?,2.005111,12/10/2007,55184721,113,Released,Why Did I Get Married?,6.1,33
18000000,9587,en,Little Women,16.418639,21/12/1994,0,115,Released,Little Women,7,215
17000000,65086,en,The Woman in Black,43.675191,1/02/2012,127730736,95,Released,The Woman in Black,6.1,1206
15000000,10053,en,When a Stranger Calls,4.688212,3/02/2006,66966987,87,Released,When a Stranger Calls,5.4,268
15000000,11870,en,Big Fat Liar,9.125594,8/02/2002,52970014,88,Released,Big Fat Liar,5.6,197
15000000,11778,en,The Deer Hunter,19.786392,8/12/1978,50000000,183,Released,The Deer Hunter,7.8,921
15000000,586,en,Wag the Dog,13.581966,25/12/1997,64256513,97,Released,Wag the Dog,6.7,270
17000000,18736,en,The Lizzie McGuire Movie,11.927667,25/04/2003,55534455,94,Released,The Lizzie McGuire Movie,5.7,280
35000000,134411,en,Snitch,30.556135,21/02/2013,42930462,112,Released,Snitch,5.8,1138
15000000,287903,en,Krampus,31.565117,26/11/2015,61548707,98,Released,Krampus,5.9,584
15000000,9276,en,The Faculty,21.535126,25/12/1998,40283321,104,Released,The Faculty,6.2,492
0,15765,en,What's Love Got to Do with It,7.921311,9/06/1993,0,118,Released,What's Love Got to Do with It,6.9,72
15000000,2142,en,Cop Land,19.284129,15/08/1997,44862187,104,Released,Cop Land,6.6,382
16000000,11397,en,Not Another Teen Movie,23.423082,7/12/2001,66468332,89,Released,Not Another Teen Movie,5.5,431
7000000,77016,en,End of Watch,49.517264,20/09/2012,48126384,109,Released,End of Watch,7.2,1170
15000000,11478,en,The Skulls,11.375032,31/03/2000,35007180,106,Released,The Skulls,5.8,156
15000000,266856,en,The Theory of Everything,61.182331,26/11/2014,123726688,123,Released,The Theory of Everything,7.8,3311
0,13411,en,Malibu's Most Wanted,7.314796,10/04/2003,0,86,Released,Malibu's Most Wanted,4.7,77
15000000,10564,en,Where the Heart Is,6.857923,27/04/2000,33771174,120,Released,Where the Heart Is,6.9,155
15000000,947,en,Lawrence of Arabia,41.286336,10/12/1962,69995385,216,Released,Lawrence of Arabia,7.8,851
15000000,24150,en,Halloween II,12.929525,28/08/2009,39421467,105,Released,Halloween II,5.1,267
15000000,228970,en,Wild,42.952942,5/12/2014,52501541,115,Released,Wild,7,951
15000000,18405,en,The Last House on the Left,19.760383,13/03/2009,32721635,110,Released,The Last House on the Left,6.2,440
15000000,6961,en,The Wedding Date,10.194097,4/02/2005,47175038,88,Released,The Wedding Date,6.2,230
13000000,11442,en,Halloween: Resurrection,11.045593,1/07/2002,37664855,94,Released,Halloween: Resurrection,4.5,228
16000000,2493,en,The Princess Bride,44.533612,18/09/1987,30857814,98,Released,The Princess Bride,7.6,1486
15000000,14047,en,The Great Debaters,10.84158,27/12/2007,30226144,126,Released,The Great Debaters,6.9,151
15000000,64690,en,Drive,49.294864,6/08/2011,78054825,100,Released,Drive,7.4,3725
15000000,11132,en,Confessions of a Teenage Drama Queen,7.424798,17/02/2004,29331068,89,Released,Confessions of a Teenage Drama Queen,5.1,221
15000000,17127,en,The Object of My Affection,5.164281,17/04/1998,46905889,111,Released,The Object of My Affection,5.6,72
15000000,1562,en,28 Weeks Later,34.759855,26/04/2007,64238440,100,Released,28 Weeks Later,6.5,1197
15000000,232679,en,When the Game Stands Tall,7.297757,22/08/2014,30127963,115,Released,When the Game Stands Tall,6.3,130
14000000,17880,en,Because of Winn-Dixie,3.334804,18/02/2005,32645546,106,Released,Because of Winn-Dixie,6.1,61
20000000,14736,en,Love & Basketball,2.027393,21/04/2000,27728118,124,Released,Love & Basketball,7.4,88
0,9434,en,Grosse Pointe Blank,13.817269,11/04/1997,28084357,107,Released,Grosse Pointe Blank,6.9,275
15000000,23706,en,All About Steve,13.237835,4/09/2009,40105542,99,Released,All About Steve,4.7,295
0,11531,en,Book of Shadows: Blair Witch 2,3.890223,27/10/2000,0,90,Released,Book of Shadows: Blair Witch 2,4.3,212
15000000,9100,en,The Craft,19.517239,3/05/1996,24769466,101,Released,The Craft,6.3,380
15000000,116,en,Match Point,30.669913,26/10/2005,85306374,124,Released,Match Point,7.3,1105
0,38843,en,Ramona and Beezus,9.681147,23/07/2010,0,103,Released,Ramona and Beezus,6.1,245
11500000,1245,en,The Remains of the Day,15.355589,5/11/1993,23237911,134,Released,The Remains of the Day,7.5,202
15000000,4995,en,Boogie Nights,19.85579,11/09/1997,43101594,155,Released,Boogie Nights,7.5,796
0,10413,en,Nowhere to Run,11.689337,15/01/1993,0,94,Released,Nowhere to Run,5.5,119
15000000,14012,en,Flicka,3.043589,20/10/2006,21000000,95,Released,Flicka,6.1,52
15000000,9793,en,The Hills Have Eyes II,17.141376,22/03/2007,0,89,Released,The Hills Have Eyes 2,5.2,351
14000000,12212,en,Urban Legends: Final Cut,8.885017,19/09/2000,38574362,97,Released,Urban Legends: Final Cut,4.4,100
0,13768,en,Tuck Everlasting,4.115398,11/10/2002,0,90,Released,Tuck Everlasting,6.4,128
20000000,8975,en,The Marine,7.679336,13/10/2006,22165608,92,Released,The Marine,5,163
15000000,342521,en,Keanu,18.268009,21/04/2016,20566327,94,Released,Keanu,6,421
15000000,45272,en,Country Strong,7.809701,22/12/2010,20529194,117,Released,Country Strong,5.9,80
15000000,9424,en,Disturbing Behavior,9.378688,24/07/1998,17507368,84,Released,Disturbing Behavior,5.5,104
15000000,97367,en,The Place Beyond the Pines,35.395129,20/03/2013,35485608,140,Released,The Place Beyond the Pines,6.8,1653
15000000,254904,en,The November Man,45.317278,27/08/2014,32556119,108,Released,The November Man,6,639
15000000,18681,en,Eye of the Beholder,4.302941,4/09/1999,0,109,Released,Eye of the Beholder,5.3,42
15000000,12162,en,The Hurt Locker,47.006162,10/10/2008,42000000,131,Released,The Hurt Locker,7.2,1840
15000000,11495,en,Firestarter,11.379652,11/05/1984,17080167,114,Released,Firestarter,5.9,173
15000000,64689,en,Killing Them Softly,24.612603,20/09/2012,37930465,97,Released,Killing Them Softly,5.8,742
15000000,157849,en,A Most Wanted Man,26.708193,25/07/2014,31554855,121,Released,A Most Wanted Man,6.5,541
0,13166,en,Freddy Got Fingered,8.710294,18/04/2001,0,87,Released,Freddy Got Fingered,4.6,115
0,15511,en,VeggieTales: The Pirates Who Don't Do Anything,1.800119,11/01/2008,0,85,Released,VeggieTales: The Pirates Who Don't Do Anything,5.9,25
15000000,37003,en,U2 3D,0.335195,19/05/2007,22730842,85,Released,U2 3D,6.7,10
25000000,12211,en,Highlander: Endgame,11.782725,1/09/2000,15843608,87,Released,Highlander: Endgame,4.4,104
0,13816,en,Idlewild,2.711955,25/08/2006,0,121,Released,Idlewild,5.1,17
15000000,51828,en,One Day,16.629173,2/03/2011,59389433,107,Released,One Day,7,978
15000000,22798,en,Whip It,20.05902,13/09/2009,16633035,111,Released,Whip It,6.7,357
15000000,7501,en,Knockaround Guys,8.113634,7/09/2001,12000000,92,Released,Knockaround Guys,5.9,97
0,10743,en,Confidence,9.87419,25/04/2003,0,97,Released,Confidence,6.4,126
0,37718,en,The Muse,2.857936,27/08/1999,0,97,Released,The Muse,5.3,31
20000000,15237,en,De-Lovely,3.138118,2/07/2004,0,125,Released,De-Lovely,6.3,32
15000000,9686,en,New York Stories,6.684096,10/03/1989,0,124,Released,New York Stories,6.2,64
0,17644,en,Barney's Great Adventure,0.722911,1/01/1998,0,76,Released,Barney's Great Adventure,2.9,8
15000000,97430,en,The Man with the Iron Fists,17.672021,2/11/2012,15608545,96,Released,The Man with the Iron Fists,5.2,358
15000000,12257,en,Home Fries,3.033471,25/11/1998,10443316,93,Released,Home Fries,4.8,32
0,13539,en,Here On Earth,3.313257,23/03/2000,0,96,Released,Here On Earth,5.4,48
15000000,68,en,Brazil,41.089863,20/02/1985,0,132,Released,Brazil,7.5,861
15000000,14024,en,Raise Your Voice,10.9071,10/08/2004,14867514,103,Released,Raise Your Voice,6,211
15000000,115,en,The Big Lebowski,49.230089,6/03/1998,46189568,117,Released,The Big Lebowski,7.8,2926
15000000,7874,en,Black Snake Moan,11.429607,8/12/2006,10903846,116,Released,Black Snake Moan,6.6,243
15000000,4911,en,Dark Blue,6.373316,14/12/2002,9237470,118,Released,Dark Blue,6.5,85
16000000,1988,en,A Mighty Heart,9.717392,1/01/2007,18928871,100,Released,A Mighty Heart,6.7,95
15000000,16222,en,Whatever It Takes,8.074807,31/03/2000,9902115,94,Released,Whatever It Takes,5,37
20000000,9557,en,Boat Trip,7.034752,1/10/2002,8586376,94,Released,Boat Trip,4.7,146
0,9026,en,The Importance of Being Earnest,7.250379,17/05/2002,0,97,Released,The Importance of Being Earnest,6.7,127
0,57943,en,The Love Letter,0.116873,1/02/1998,0,98,Released,The Love Letter,4.7,3
0,18276,en,Hoot,7.712206,5/05/2006,0,91,Released,Hoot,5.5,44
15000000,8321,en,In Bruges,25.329493,8/02/2008,34533783,107,Released,In Bruges,7.4,1388
15,72359,en,Peeples,5.112809,9/05/2013,0,95,Released,Peeples,5.6,26
15000000,10186,en,The Rocker,13.832376,20/08/2008,8762890,102,Released,The Rocker,5.6,156
15000000,25704,en,Post Grad,7.446069,21/08/2009,6405245,89,Released,Post Grad,5,100
15000000,133694,en,Promised Land,13.568302,23/09/2012,8138788,106,Released,Promised Land,6,243
15000000,19265,en,Whatever Works,21.857387,19/06/2009,35097815,92,Released,Whatever Works,6.8,350
15000000,36047,en,The In Crowd,0.249245,19/07/2000,5217498,105,Released,The In Crowd,4.7,15
15000000,8053,en,The Three Burials of Melquiades Estrada,12.163832,17/11/2005,12036149,121,Released,The Three Burials of Melquiades Estrada,7,177
0,2290,en,Jakob the Liar,8.962245,16/09/1999,0,120,Released,Jakob the Liar,6,90
15000000,5236,en,Kiss Kiss Bang Bang,32.690038,5/09/2005,15785148,103,Released,Kiss Kiss Bang Bang,7.2,886
25000000,6552,en,Idle Hands,8.583217,30/04/1999,4152230,92,Released,Idle Hands,6.1,182
15000000,1018,en,Mulholland Drive,31.60985,16/05/2001,20117339,147,Released,Mulholland Drive,7.6,1477
0,10075,en,Blood and Chocolate,12.295216,26/01/2007,0,98,Released,Blood and Chocolate,5.4,87
22000000,38031,en,You Will Meet a Tall Dark Stranger,12.4654,23/05/2010,0,98,Released,You Will Meet a Tall Dark Stranger,5.8,251
15000000,42188,en,Never Let Me Go,30.983397,15/09/2010,9455232,104,Released,Never Let Me Go,6.8,737
0,112430,en,The Company,1.485324,5/08/2007,0,276,Released,The Company,7,12
15000000,6687,en,Transsiberian,11.428903,18/01/2008,5926410,111,Released,Transsiberian,6.5,195
15000000,13853,en,The Clan of the Cave Bear,5.484679,17/01/1986,0,98,Released,The Clan of the Cave Bear,4.8,27
0,31306,en,Crazy in Alabama,5.770246,22/10/1999,0,111,Released,Crazy in Alabama,6.5,12
15000000,8461,en,Funny Games,15.175289,20/10/2007,7938872,112,Released,Funny Games,6.3,545
0,331592,en,Listening,2.414721,11/09/2015,0,100,Released,Listening,5.5,31
0,47692,en,Felicia's Journey,0.470645,24/11/1999,0,116,Released,Felicia's Journey,6.6,23
92620000,19,de,Metropolis,32.351527,10/01/1927,650422,153,Released,Metropolis,8,657
12000000,10045,fr,Banlieue 13,17.493735,9/11/2004,9584131,84,Released,District B13,6.5,565
8000000,400,en,Things to Do in Denver When You're Dead,6.932221,1/12/1995,529766,116,Released,Things to Do in Denver When You're Dead,6.7,85
15000000,253450,zh,刺客聶隱娘,8.142166,27/08/2015,632542,105,Released,The Assassin,6.6,157
15000000,9104,en,Buffalo Soldiers,6.329672,8/09/2001,0,98,Released,Buffalo Soldiers,6.5,93
0,11190,ru,Возвращение,7.744166,25/06/2003,0,105,Released,The Return,7.4,100
8500000,16353,th,Ong Bak 2,9.029489,4/12/2008,8936663,98,Released,Ong Bak 2,6,152
12000000,23759,en,Centurion,22.708647,15/02/2010,6814789,97,Released,Centurion,5.9,386
15000000,24206,en,Silent Trigger,2.609057,26/06/1996,76382,93,Released,Silent Trigger,5,22
15000000,10185,en,The Midnight Meat Train,19.913961,7/08/2008,3533227,98,Released,The Midnight Meat Train,6,290
15000000,75033,en,Winnie Mandela,1.897761,16/09/2011,0,107,Released,Winnie Mandela,5.2,5
15000000,74536,en,The Son of No One,7.701186,4/11/2011,0,90,Released,The Son of No One,4.8,92
15000000,31668,en,All The Queen's Men,1.833058,14/10/2001,23000,99,Released,All The Queen's Men,6.1,7
15000000,13501,en,The Good Night,12.185204,25/01/2007,20380,93,Released,The Good Night,5.7,41
0,15208,en,Bathory,2.500218,4/07/2008,0,141,Released,Bathory: Countess of Blood,5.6,31
20000000,172391,en,Khumba,6.459787,18/07/2013,27187375,85,Released,Khumba,5.8,72
7000000,262543,en,Autómata,49.808505,9/10/2014,0,110,Released,Automata,5.6,670
0,9288,en,Dungeons & Dragons: Wrath of the Dragon God,4.901936,1/01/2005,0,105,Released,Dungeons & Dragons: Wrath of the Dragon God,4.8,36
15000000,370980,it,Chiamatemi Francesco - Il Papa della gente,0.738646,3/12/2015,0,,Released,Chiamatemi Francesco - Il Papa della gente,7.3,12
15000000,20083,zh,新宿事件,5.294319,22/03/2009,0,119,Released,Shinjuku Incident,6.7,65
0,40880,en,Pandaemonium,0.165367,29/06/2001,0,124,Released,Pandaemonium,4.5,2
14600000,137,en,Groundhog Day,52.744331,11/02/1993,70906973,101,Released,Groundhog Day,7.4,2301
14800000,264999,en,Magic Mike XXL,29.660993,1/07/2015,122513057,115,Released,Magic Mike XXL,6.3,706
14500000,454,en,Romeo + Juliet,41.493042,31/10/1996,147298761,120,Released,Romeo + Juliet,6.7,1374
10000000,53457,fr,Elle s'appelait Sarah,10.072199,16/09/2010,17511906,111,Released,Sarah's Key,7.2,196
14500000,288980,en,Freedom,4.389363,21/08/2014,0,98,Released,Freedom,5.8,9
14000000,33,en,Unforgiven,37.380435,7/08/1992,159157447,131,Released,Unforgiven,7.7,1113
14200000,1951,da,Manderlay,7.05145,16/05/2005,674918,139,Released,Manderlay,6.9,78
15000000,12405,en,Slumdog Millionaire,59.258969,12/05/2008,377910544,120,Released,Slumdog Millionaire,7.6,2827
14000000,10998,en,Fatal Attraction,16.742972,11/09/1987,320145693,119,Released,Fatal Attraction,6.6,291
14000000,114,en,Pretty Woman,45.473484,23/03/1990,463000000,119,Released,Pretty Woman,7,1746
0,9396,en,Crocodile Dundee II,15.474831,19/05/1988,239606210,110,Released,Crocodile Dundee II,5.5,303
0,319910,en,Broken Horses,4.289676,15/03/2015,0,101,Released,Broken Horses,5,10
14000000,2604,en,Born on the Fourth of July,25.949277,20/12/1989,161001698,145,Released,Born on the Fourth of July,6.7,395
14000000,864,en,Cool Runnings,22.409117,30/09/1993,154864401,98,Released,Cool Runnings,6.8,491
15000000,14435,en,My Bloody Valentine,13.706357,16/01/2009,100734718,101,Released,My Bloody Valentine,5.3,299
13000000,1931,en,Stomp the Yard,6.92205,16/05/2007,75511123,114,Released,Stomp the Yard,6.1,88
14000000,691,en,The Spy Who Loved Me,27.17347,7/07/1977,185438673,125,Released,The Spy Who Loved Me,6.6,507
14000000,9877,en,Urban Legend,12.159009,25/09/1998,72527595,99,Released,Urban Legend,5.6,290
0,62008,en,Good Deeds,4.448494,23/02/2012,0,111,Released,Good Deeds,6.2,45
14000000,12227,en,White Fang,13.13724,18/01/1991,34793160,107,Released,White Fang,6.5,135
0,13824,en,Superstar,4.04701,8/10/1999,0,81,Released,Superstar,5.1,83
13000000,71688,en,The Iron Lady,23.3784,30/12/2011,114956699,105,Released,The Iron Lady,6.2,527
0,15173,en,Jonah: A VeggieTales Movie,1.446172,4/10/2002,0,82,Released,Jonah: A VeggieTales Movie,6.4,22
14000000,8291,en,Poetic Justice,3.650857,23/07/1993,27515786,109,Released,Poetic Justice,6.9,47
14000000,13950,en,All About the Benjamins,5.102258,8/03/2002,25482931,95,Released,All About the Benjamins,5.8,48
14000000,12158,en,Vampire in Brooklyn,6.772615,27/10/1995,19800000,100,Released,Vampire in Brooklyn,4.5,111
14000000,11586,en,Exorcist II: The Heretic,11.543363,17/06/1977,30749142,118,Released,Exorcist II: The Heretic,4.5,133
0,10008,en,An American Haunting,7.436315,5/05/2005,0,83,Released,An American Haunting,5.3,142
14000000,2830,en,My Boss's Daughter,14.813614,21/08/2003,0,83,Released,My Boss's Daughter,4.4,180
14000000,12403,en,A Perfect Getaway,20.792603,8/06/2009,22852638,98,Released,A Perfect Getaway,6.2,351
14000000,34563,en,Our Family Wedding,6.733485,12/03/2010,21409028,103,Released,Our Family Wedding,5.7,39
0,14557,en,Dead Man on Campus,7.708227,21/08/1998,0,96,Released,Dead Man on Campus,5.6,49
12000000,10368,en,Tea with Mussolini,2.238646,25/03/1999,21001563,117,Released,Tea with Mussolini,5.8,32
0,10280,en,Thinner,7.866961,25/10/1996,0,92,Released,Thinner,5.5,124
0,12637,en,"New York, New York",3.876242,21/06/1977,0,155,Released,"New York, New York",6.1,67
0,34152,en,Crooklyn,1.89218,13/05/1994,0,115,Released,Crooklyn,6.7,31
11000000,14434,en,I Think I Love My Wife,4.536745,16/03/2007,13196245,90,Released,I Think I Love My Wife,5,55
11000000,11470,en,Jason X,11.220643,24/07/2001,16951798,91,Released,Jason X,4.5,291
0,10741,en,Bobby,11.706309,5/09/2006,0,120,Released,Bobby,6.4,119
14000000,24940,en,Head Over Heels,4.66723,2/02/2001,10424470,86,Released,Head Over Heels,5.3,73
14000000,82679,en,Fun Size,7.487843,25/10/2012,11417362,87,Released,Fun Size,5.5,134
14000000,2013,fr,Le scaphandre et le papillon,13.65494,22/05/2007,19777647,112,Released,The Diving Bell and the Butterfly,7.4,283
26000000,1440,en,Little Children,11.942862,6/10/2006,14821658,136,Released,Little Children,6.9,240
14000000,18041,en,Gossip,5.833687,21/04/2000,5108820,90,Released,Gossip,5.5,68
14000000,28029,en,A Walk on the Moon,6.370267,29/01/1999,0,107,Released,A Walk on the Moon,6.2,21
0,1123,en,Catch a Fire,4.052219,27/10/2006,4291965,101,Released,Catch a Fire,6.4,25
0,14033,en,Soul Survivors,3.231848,6/09/2001,0,84,Released,Soul Survivors,4.4,49
14000000,87729,en,Jefferson in Paris,0.900442,31/03/1995,2474000,139,Released,Jefferson in Paris,5.2,10
0,16899,en,Easy Virtue,8.387573,1/01/2008,0,93,Released,Easy Virtue,6.3,108
0,41317,en,Caravans,0.633004,2/11/1978,0,127,Released,Caravans,5.8,1
0,245700,en,Mr. Turner,9.242554,31/10/2014,5405500,150,Released,Mr. Turner,6.3,204
0,37842,fr,Les herbes folles,1.866443,20/05/2009,0,104,Released,Wild Grass,5.8,22
0,9045,fr,Amen.,5.930533,13/02/2002,0,132,Released,Amen.,7.1,75
12000000,44092,zh,剑雨,4.930129,1/09/2010,0,117,Released,Reign of Assassins,6.7,57
0,16005,en,The Lucky Ones,8.747922,26/09/2008,0,113,Released,The Lucky Ones,6.3,55
14000000,44754,en,Margaret,4.898424,30/09/2011,46495,149,Released,Margaret,6.1,86
108,23988,en,Stan Helsing,7.410523,27/10/2009,0,90,Released,Stan Helsing,4,97
14000000,43949,en,Flipped,24.210698,6/08/2010,1755212,89,Released,Flipped,7.4,418
14000000,142,en,Brokeback Mountain,44.135568,2/09/2005,178043761,134,Released,Brokeback Mountain,7.5,1480
12000000,9603,en,Clueless,16.051328,19/07/1995,0,97,Released,Clueless,6.9,803
13500000,10712,en,Far from Heaven,9.982885,1/09/2002,29027914,107,Released,Far from Heaven,6.9,144
14000000,243938,en,Hot Tub Time Machine 2,16.618874,20/02/2015,12314651,93,Released,Hot Tub Time Machine 2,5,354
